gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0038717,16.625242337333592,0.18216637970142327,0.46725262857393457,0.38986699819624154,0.6966348983762751,0.8855387633132211
FBgn0022959,3878.1854330472693,-0.04369412331677026,0.11202002916220617,-0.3900563465619234,0.6964948816181646,0.8855387633132211
FBgn0259685,375.39791980159106,-0.051363368284488516,0.13174853891685223,-0.3898591112035362,0.6966407307668074,0.8855387633132211
FBgn0033750,206.03521014213098,0.059932308575268246,0.153715784945252,0.38989039802655245,0.6966175944276726,0.8855387633132211
FBgn0038806,263.86472676176885,-0.05716707345920091,0.14656246860649275,-0.3900526103493074,0.6964976443219376,0.8855387633132211
FBgn0039882,236.49012230094831,-0.05887903223962219,0.1511307227096694,-0.38959009249715637,0.6968396794523313,0.8856573454388841
FBgn0033494,113.41085638571222,-0.0779853929769371,0.2003703223707722,-0.38920630587512967,0.6971235390920714,0.8856802519317956
FBgn0030717,321.440765433702,-0.05997426633511488,0.15405778587526808,-0.3892972107470937,0.6970562993966974,0.8856802519317956
FBgn0051719,11.867051946884803,-0.2189168839310241,0.5625699988661963,-0.38913714626131723,0.6971746960446179,0.8856802519317956
FBgn0033437,49.77447614489853,0.10430117049081568,0.2684144081750836,0.3885826070215323,0.6975849351628949,0.8857986557393404
FBgn0004510,592.2507909102296,-0.045480438448000884,0.11700138895365467,-0.3887170815212809,0.6974854449890352,0.8857986557393404
FBgn0032487,130.15636400921886,-0.0748333408793371,0.19246971562558368,-0.3888057954266028,0.6974198133708682,0.8857986557393404
FBgn0013984,4674.438042583932,-0.06397104564295858,0.1649263740785135,-0.3878763842373995,0.6981075152793665,0.8860595386238114
FBgn0039407,150.7464072449161,-0.06731614573457056,0.17352641440166094,-0.3879302523865567,0.6980676496898529,0.8860595386238114
FBgn0030850,1022.5380669315258,0.04765595073422441,0.12283791104194226,0.3879580035999845,0.6980471124895522,0.8860595386238114
FBgn0016984,2567.3411677171785,-0.034702908704394145,0.0895537712562257,-0.3875091826686375,0.6983792881617816,0.8862702790873661
FBgn0011715,1068.4073336133367,0.04154025064501768,0.10732458919253691,0.3870525008066491,0.6987173410708061,0.8864308692077336
FBgn0030522,264.22402757314757,-0.06961404168386245,0.1798000135824793,-0.3871748410737942,0.6986267743897043,0.8864308692077336
FBgn0031090,1967.2871266911877,-0.04356065382814413,0.11263757294941756,-0.3867328875037641,0.698953966281966,0.8864953612405684
FBgn0031834,73.72828897207012,-0.09184567084380502,0.23751257991051888,-0.38669813143542625,0.698979699646733,0.8864953612405684
FBgn0004373,3518.580199857507,0.040006018375632696,0.10352620818167935,0.38643372609016713,0.699175476471352,0.8866095073801623
FBgn0032221,44.06565170196063,0.11457876587279227,0.29683440650393456,0.3860023075568685,0.6994949598202556,0.8867111114576964
FBgn0029648,40.3929902366632,0.1169330539175674,0.30297900237701547,0.3859444152900748,0.6995378354993205,0.8867111114576964
FBgn0026879,301.5743553420518,0.06127651990375543,0.15884863214768902,0.38575415523114975,0.6996787510356961,0.8867111114576964
FBgn0031777,85.1867143459459,0.0844174524292753,0.21879837271419567,0.3858230359854879,0.6996277335189953,0.8867111114576964
FBgn0034986,318.5749756300417,0.05110498805794496,0.1326210866563964,0.3853458703015395,0.6999811809380386,0.8868600431938608
FBgn0037027,948.3487827591364,0.042259476372542924,0.10967661109782345,0.3853098299586462,0.7000078794763283,0.8868600431938608
FBgn0029804,7.015990716025202,0.29712226456518065,0.7715661989575863,0.3850897887525445,0.7001708931407904,0.8869325111540132
FBgn0051668,28.226252870158646,0.13681349934139106,0.3554770429909004,0.3848729532300438,0.7003315454441161,0.8870019664419132
FBgn0053494,1101.3980078725247,0.04828450300680359,0.12551495139036245,0.3846912457196799,0.7004661819129159,0.8870384554757609
FBgn0050497,6745.811555652441,-0.06012715528098084,0.15638382809604878,-0.38448448290990533,0.7006193945931342,0.8870984539999471
FBgn0030294,262.84362048578095,0.06357745419088202,0.16553386812368304,0.38407520413513474,0.700922708925128,0.8873121785627304
FBgn0034035,443.9222698140752,0.04700621621270865,0.12247831000945714,0.38379216866299903,0.7011324929062078,0.8873121785627304
FBgn0038407,678.8034088909757,-0.06377348750022509,0.16666326352270028,-0.38264873825381956,0.7019802276602177,0.8873121785627304
FBgn0030761,431.3755920174096,-0.047956552012584364,0.12535183055614446,-0.3825756018066674,0.7020344633647293,0.8873121785627304
FBgn0038471,247.92593102318554,-0.05817917447189683,0.15201754012249455,-0.38271356334944306,0.7019321566632242,0.8873121785627304
FBgn0037875,808.1214042932968,0.05446549540861529,0.14196785583261987,0.38364667191163415,0.7012403429855842,0.8873121785627304
FBgn0016031,1187.2466338166757,0.04006814548568092,0.10466070886668885,0.3828384684143269,0.701839536776739,0.8873121785627304
FBgn0085445,15.425625378312345,0.18507113854670243,0.4836737773328227,0.3826362875557597,0.7019894606017603,0.8873121785627304
FBgn0032880,3722.4939740585364,0.04210243780908638,0.10991228322761766,0.3830548922534556,0.7016790641675195,0.8873121785627304
FBgn0037749,330.42395407281896,-0.05054557190570334,0.13213036796681332,-0.3825431858208302,0.7020585025325731,0.8873121785627304
FBgn0025830,443.2167116421272,-0.04808256489876399,0.1254105890858804,-0.383401156546975,0.7014223459325866,0.8873121785627304
FBgn0020261,736.2982426500823,0.046040116288933654,0.12031272583293512,0.38267037813493177,0.701964180491363,0.8873121785627304
FBgn0039017,140.49853425331875,0.06738932339793725,0.1763388994196928,0.3821580128928235,0.7023441633199463,0.8874056040017771
FBgn0000077,224.19756105400057,-0.060057047345078066,0.15715192338385628,-0.38215916198737115,0.7023433110395164,0.8874056040017771
FBgn0050340,136.7523705612466,-0.07193917828440112,0.18838644436843174,-0.38187024828446786,0.7025576093598578,0.8874077579346485
FBgn0030883,175.21274721742665,0.06214677197442167,0.1626913538626074,0.381991854508166,0.7024674064999583,0.8874077579346485
FBgn0033929,2412.2368317613295,-0.03509976461149039,0.0920077576234082,-0.38148701281423764,0.7028419062155188,0.8876208810293853
FBgn0051229,217.8313798139747,0.056305537837340165,0.1476450974590077,0.38135731430549447,0.7029381303117466,0.8876208810293853
FBgn0037352,7.843110729075641,0.255227222310129,0.6697537014582299,0.38107624004829277,0.703146677309321,0.8877504818808146
FBgn0027342,325.99653387281523,-0.05624647007171641,0.14767656140916158,-0.3808760817221126,0.7032952012129698,0.8878042735793845
FBgn0026593,100.7320031274578,-0.0755726503082661,0.19849838661342256,-0.3807217358166469,0.7034097385623252,0.8878151526320449
FBgn0032684,6.5434685539708175,-0.2844921992818012,0.7475670757683217,-0.3805574222077807,0.7035316801636939,0.8878353723474981
FBgn0016126,324.09748526769846,0.0630679727983284,0.16587295505178423,0.38021854001840794,0.7037831979374852,0.8880190825097096
FBgn0001078,1144.9699605989988,-0.04807165611089018,0.12659777683513732,-0.37971959154931895,0.7041535756075913,0.8883104513908893
FBgn0010421,265.2349870202446,0.057252413229289194,0.15092779029211453,0.3793364569803845,0.7044380303501838,0.8883104513908893
FBgn0053978,215.75666817867244,0.079149104396929,0.20852757422533102,0.3795618142634794,0.7042707108950841,0.8883104513908893
FBgn0030086,6815.900269396101,0.04903277475410639,0.12923309025737967,0.37941346644619484,0.7043808520583328,0.8883104513908893
FBgn0033741,2227.3718766945326,-0.03404330410344722,0.08983473466354752,-0.37895480218144467,0.704721427556736,0.8885341464772203
FBgn0039504,14.884766354975023,-0.1816934065573508,0.4799735320125444,-0.37854880412989556,0.705022945804538,0.8887806183988023
FBgn0034084,251.22754957847707,0.05786003630123474,0.15317347939838755,0.37774186842584595,0.7056223616971454,0.8890014483308993
FBgn0032242,1721.5850732888034,0.04022813777443025,0.10647523886024865,0.3778168352102095,0.7055666664302648,0.8890014483308993
FBgn0261020,1287.8969563595526,0.05779906824010049,0.15292205320948493,0.37796424405133167,0.7054571561996634,0.8890014483308993
FBgn0261279,850.720334684553,0.04146228201417012,0.10970272839941668,0.3779512380331152,0.7054668181430856,0.8890014483308993
FBgn0011660,398.0782858647108,-0.04929999771059407,0.13057998386145572,-0.37754636087948173,0.7057676180433439,0.8890508227290814
FBgn0250821,54.68880230847902,0.1037978751401673,0.27504051168723836,0.3773912232180574,0.7058828883845869,0.8890624147918268
FBgn0035028,446.2574625304709,-0.05262270888892611,0.1395986549868385,-0.3769571339629843,0.7062054611145029,0.8893350623590389
FBgn0037730,11.493900377988856,0.20494096270876694,0.5440736654635,0.3766787031204246,0.7064123915093823,0.8894620197734178
FBgn0034727,481.6190011935405,-0.04857381904324804,0.129075553905213,-0.37632082585458715,0.7066783985298606,0.8896633127782054
FBgn0035026,541.4108911045748,-0.04427304071335219,0.11794222478201244,-0.3753790535593182,0.7073785807023649,0.8903259357177862
FBgn0039018,328.2588349466584,0.0493890384786887,0.1315893016252189,0.3753271570614018,0.7074171715438387,0.8903259357177862
FBgn0044510,213.9367012767639,0.06814193267716506,0.18176124667402824,0.3748980265269154,0.7077363068152898,0.8905369135052259
FBgn0021825,1631.6975573619436,0.036630909383739065,0.09773037101091096,0.3748160270429083,0.7077972939360313,0.8905369135052259
FBgn0041621,8.921899908816028,-0.2418017319128748,0.645801572926771,-0.3744210947288809,0.7080910511143572,0.8907335882240799
FBgn0261049,256.9657901279764,-0.05386032056434391,0.1438883831487621,-0.3743201458359516,0.7081661455410723,0.8907335882240799
FBgn0038437,59.27648662886347,0.09426817565263859,0.2519638562697769,0.3741337231785576,0.7083048301277735,0.8907743565087768
FBgn0029737,1249.3109599354968,-0.05287550118084349,0.1415550033256688,-0.3735332551912373,0.7087515993704393,0.890800747622221
FBgn0031188,390.47632845050737,-0.04853071917951508,0.12990731825536123,-0.3735795629628606,0.7087171411960322,0.890800747622221
FBgn0033883,273.77817796785865,0.055075220627378116,0.1474668146795045,0.37347535272308746,0.7087946861377137,0.890800747622221
FBgn0034025,835.0294985455881,-0.03963058778313532,0.10605034859645761,-0.3736959690150335,0.708630524673794,0.890800747622221
FBgn0260478,58.23540381570149,0.10587959718816323,0.28356199371036356,0.37339135545897933,0.7088571923932491,0.890800747622221
FBgn0001089,51.927476509129455,0.10206260894401856,0.27346491897451614,0.37322011659393006,0.7089846252374193,0.8908273315455028
FBgn0039371,11.942696738620015,0.25374098598531164,0.6807690380848159,0.3727269775651848,0.7093516558086996,0.8910213665500555
FBgn0035627,167.54381243845384,0.06442178865940704,0.17280995936814106,0.3727897911379506,0.709304901546687,0.8910213665500555
FBgn0053520,274.8099130124871,-0.052299696271768795,0.14145865005363914,-0.3697172018249678,0.7115932133900857,0.8910797349921916
FBgn0005671,4488.892519775832,-0.04079736283242972,0.11034336289452479,-0.3697310083926586,0.7115829251131138,0.8910797349921916
FBgn0034051,2462.3264638201767,0.03395193859091364,0.09173150945651183,0.37012296856414,0.7112908690196589,0.8910797349921916
FBgn0036759,37.93089088019342,-0.11701409812363431,0.31590357650624323,-0.3704108051506082,0.7110764241319434,0.8910797349921916
FBgn0031256,1440.6444120675187,0.038956745268654044,0.10562788148912212,0.36881119567531917,0.7122684591323889,0.8910797349921916
FBgn0031312,1359.4299072016022,-0.0401488891305733,0.10819457630077,-0.3710804229129142,0.7105776319591327,0.8910797349921916
FBgn0013717,366.3768743689647,-0.04758104869760737,0.12881870421253633,-0.3693644412002779,0.7118560987763127,0.8910797349921916
FBgn0051109,72.91659306626147,0.0858157143058301,0.23049586965703464,0.37230911961033936,0.709662709440446,0.8910797349921916
FBgn0032235,24.664894692080527,0.14092611206989777,0.37850163651353264,0.3723262952519869,0.7096499229317554,0.8910797349921916
FBgn0000317,1436.6674748145012,-0.04001322175859779,0.10787935929795027,-0.3709071134551876,0.7107067167171881,0.8910797349921916
FBgn0086361,3145.536229059492,-0.037110315480031235,0.10060202613251017,-0.36888238643574206,0.7122153925333583,0.8910797349921916
FBgn0032433,18.12223165513742,0.16240933016739117,0.43891244930476586,0.37002671130574305,0.7113625879931342,0.8910797349921916
FBgn0024509,2687.1234307509576,0.045754207995096295,0.12334698107551785,0.3709390176893246,0.7106829531071739,0.8910797349921916
FBgn0028336,1588.2627999157453,0.04015568227551164,0.10879732003612899,0.36908705345110426,0.7120628386103152,0.8910797349921916
FBgn0051313,15.733690486729852,-0.18252108271862022,0.4945043305784189,-0.36909905825319334,0.7120538908742271,0.8910797349921916
FBgn0034909,183.19806870694717,-0.06108651694988959,0.16497887924004734,-0.37026871094819097,0.7111822847297322,0.8910797349921916
FBgn0040786,18.54297604489517,-0.17642669177620293,0.47560808654101067,-0.3709497310260515,0.7106749734282837,0.8910797349921916
FBgn0037342,381.5987795499476,-0.04741213512240738,0.1283403751487287,-0.3694249379235746,0.7118110127828484,0.8910797349921916
FBgn0031881,227.32388131071758,0.06209824610982571,0.16816231871239296,0.36927562955427595,0.7119222886703257,0.8910797349921916
FBgn0250868,48.683837203799214,0.27979104222290097,0.7536222906651067,0.37126163290097536,0.7104426715872095,0.8910797349921916
FBgn0051342,2377.739265849875,-0.0367334461112998,0.09904793303028055,-0.37086534758953316,0.71073782610847,0.8910797349921916
FBgn0033272,707.1223804989802,-0.04209190646251038,0.11383657200123008,-0.36975732598532174,0.7115633141076707,0.8910797349921916
FBgn0029747,10.689774123153446,-0.23037673429109268,0.6222280158325699,-0.3702448755587418,0.7112000427103787,0.8910797349921916
FBgn0037282,844.2637705266915,-0.04008815636908946,0.10799835314928602,-0.3711922932165052,0.7104943128648984,0.8910797349921916
FBgn0031240,6.510822082866357,0.2629578509698961,0.7111831965029732,0.3697469966429342,0.711571011171518,0.8910797349921916
FBgn0003459,670.0732678054252,-0.04376126179470381,0.11840073647947447,-0.3696029526158405,0.7116783507940017,0.8910797349921916
FBgn0010303,5121.773332727702,-0.036297102011138956,0.09751632233448225,-0.3722156572582733,0.7097322894778734,0.8910797349921916
FBgn0036291,92.54832676672889,0.08225670648259421,0.22336065840883407,0.36826855305930145,0.7126729983781905,0.8911328255199401
FBgn0032974,2294.576323656058,0.03668035313006487,0.09956038932557144,0.36842315883394955,0.712557731767456,0.8911328255199401
FBgn0038258,34.96924433276572,0.1341796278255228,0.36424848277408367,0.36837388258592824,0.7125944690492685,0.8911328255199401
FBgn0010660,2256.915095106699,0.036471289194694306,0.09905727753025126,0.3681838437721679,0.7127361563213646,0.8911328255199401
FBgn0037918,1187.4992590811173,-0.03914320113991895,0.1063984992541779,-0.3678924177906761,0.7129534540994582,0.8912715663328351
FBgn0011202,1580.749705016698,0.03997057610617015,0.10876339953604268,0.3675002461919596,0.7132459082316531,0.89130952978026
FBgn0003464,4099.307276358837,-0.037029365013044366,0.10082016245833779,-0.3672813464107055,0.7134091667019523,0.89130952978026
FBgn0004132,621.9009917142994,0.046205944301724956,0.1257066420854453,0.36756963303751167,0.7131941613079282,0.89130952978026
FBgn0038735,400.23629543765185,0.053072224740824965,0.14448471199708485,0.36732069439911236,0.7133798194626522,0.89130952978026
FBgn0043783,21.534110999431185,0.1487214827296252,0.40572990962667155,0.36655291907483434,0.7139525323144514,0.8913474880942258
FBgn0053213,185.35793686795168,-0.05759734409354597,0.15720187731777716,-0.3663909431381363,0.7140733769351042,0.8913474880942258
FBgn0037005,10.957662331934435,0.22262454366918946,0.6072895678249287,0.3665871364570655,0.7139270048318214,0.8913474880942258
FBgn0029899,3329.013065351297,0.0376944508958754,0.10308906575886007,0.3656493597880503,0.7146267380585585,0.8913474880942258
FBgn0029661,67.79966423545788,0.22774487787553968,0.6226905732968495,0.36574325618860615,0.7145566653213916,0.8913474880942258
FBgn0037603,192.8998271982248,-0.05938689214954444,0.16179194301639588,-0.36705716639750235,0.7135763768467784,0.8913474880942258
FBgn0025637,1235.2886050319007,0.04025648256594045,0.10994282966169416,0.36615832692149136,0.7142469363601041,0.8913474880942258
FBgn0051713,71.40456632422674,0.09049068427867782,0.24756885288050232,0.3655172418735417,0.7147253387118611,0.8913474880942258
FBgn0010381,10.316275234945909,0.2192643766258212,0.5993277132203351,0.36585055519568727,0.7144765934715395,0.8913474880942258
FBgn0004624,799.7297733161574,0.050544240763034945,0.13820093320581364,0.3657300974065255,0.7145664852746599,0.8913474880942258
FBgn0036213,19187.267079091293,-0.055125067174603845,0.15084945584467568,-0.3654309978510242,0.7147897058824911,0.8913474880942258
FBgn0000630,20.769485993406608,-0.1603981561995957,0.43898065071273284,-0.36538775898020065,0.7148219774480298,0.8913474880942258
FBgn0032751,60.35483298745815,-0.1037022661510261,0.28344251045101737,-0.3658670182747596,0.7144643081821365,0.8913474880942258
FBgn0062413,821.9260515366834,-0.0406599291435799,0.11156625905218354,-0.3644464687532617,0.7155246407843093,0.8919279991087622
FBgn0027538,176.1592037165736,-0.059208932723828316,0.16274572262046005,-0.3638125277302046,0.7159980070399252,0.8919279991087622
FBgn0051755,360.82577997512726,-0.050413618732387366,0.13861125842659275,-0.363705079260109,0.7160782500613728,0.8919279991087622
FBgn0051525,35.768172025623734,0.12299205961030124,0.3380793465893361,0.36379643078197055,0.7160100281166292,0.8919279991087622
FBgn0037931,361.41524499369905,0.04931430758918932,0.13534033808888493,0.36437257572684706,0.7155798113706738,0.8919279991087622
FBgn0004888,2434.4388200878025,0.036640812023326655,0.10088423889630745,0.3631965946731029,0.7164580312573724,0.8919279991087622
FBgn0032249,99.88333836111178,0.0757838000880725,0.20863771050571503,0.36323155533283435,0.7164319173026061,0.8919279991087622
FBgn0036842,1173.2107216071577,0.038388575460737005,0.10562344290096941,0.36344749239739726,0.7162706299071925,0.8919279991087622
FBgn0031314,396.2214888151475,-0.046848786820597746,0.1289408013598099,-0.3633356263225478,0.7163541831719462,0.8919279991087622
FBgn0261458,5908.1667072436885,-0.031563373981621685,0.08686926823983364,-0.3633433850792863,0.7163483880126996,0.8919279991087622
FBgn0034878,1354.2766644139797,-0.03524975959492771,0.09684098922785767,-0.3639962775678423,0.7158607890685397,0.8919279991087622
FBgn0038549,127.42925782774691,0.0668984478739237,0.1842895466523756,0.3630072844018325,0.716599442810127,0.8919715666222876
FBgn0005411,1285.1791760443496,0.03896656486818897,0.10744643376511939,0.3626603834369306,0.7168585971478983,0.8920292104058319
FBgn0030017,101.34858289852278,-0.07153511489633635,0.1972131059371902,-0.3627300252505498,0.7168065682184779,0.8920292104058319
FBgn0035534,103.8198125711676,0.08204635765602446,0.2265810972407929,0.3621059243473957,0.7172728766559189,0.892332685904354
FBgn0036063,86.81927875026841,-0.08070643956648987,0.2229157760146045,-0.3620490259119316,0.7173153946103004,0.892332685904354
FBgn0032801,214.13197459645377,0.05609352989633621,0.1551118604749916,0.3616327579629546,0.7176264818500703,0.892587204461684
FBgn0035372,915.5885035805685,-0.042181059833305855,0.11687074604193362,-0.36092060042271956,0.7181588032067208,0.8931167787060436
FBgn0039261,954.9754107809778,0.03928922555921688,0.10890358400859593,0.3607707305217404,0.7182708449422281,0.8931236051484582
FBgn0260407,183.6424541907011,-0.05993438823307316,0.1662202882246815,-0.36057203890814643,0.7184193948029529,0.8931758183385273
FBgn0043012,170.31124985839566,-0.06757068326127444,0.18754710158215995,-0.36028647039193684,0.7186329159778555,0.8932236781773102
FBgn0037806,14.099788412464148,-0.1823485815339307,0.506192685133798,-0.3602355128575829,0.7186710195213291,0.8932236781773102
FBgn0037504,267.0291357697948,0.05742408121350429,0.15949447597940297,0.3600380568723898,0.7188186740225917,0.8932347774279659
FBgn0005630,11517.369703942926,0.04290955388097316,0.11921355154489843,0.3599385583677749,0.7188930814279477,0.8932347774279659
FBgn0031492,1004.1002891854542,0.037077672346610684,0.10336771872103938,0.35869682339292963,0.7198219050322702,0.8934508573679215
FBgn0035059,291.89944203097167,-0.053267490638904715,0.14837628250912202,-0.35900273101686503,0.7195930462283853,0.8934508573679215
FBgn0039860,150.69682771229296,0.06281612719679928,0.17518702764951996,0.3585660881379273,0.7199197197164091,0.8934508573679215
FBgn0032921,107.87074074894926,0.07169017762246521,0.1997749399380413,0.35885470742576314,0.7197037840449266,0.8934508573679215
FBgn0051111,46.49552828978074,0.1045442128939911,0.2908134207311397,0.3594889556030615,0.7192293385442359,0.8934508573679215
FBgn0038183,241.0589107861007,-0.05113269415353564,0.14258667852075407,-0.3586077934068228,0.7198885157934283,0.8934508573679215
FBgn0020224,976.2504799494363,0.03680958750738585,0.1024673954303442,0.3592321962785564,0.7194213927778326,0.8934508573679215
FBgn0026239,72.1473612493319,-0.08244531961554759,0.2299269330935581,-0.3585718232583056,0.719915428666059,0.8934508573679215
FBgn0003178,6147.4009335636265,0.037965766594741275,0.10595371221127386,0.35832408135957294,0.7201007986333301,0.8935432855876495
FBgn0032262,17.88072884845288,0.15583465057270315,0.43597491943760486,0.35743948476147525,0.7207628218682149,0.894149765018455
FBgn0039902,692.1772605256762,-0.04612679845826142,0.12906719109641543,-0.3573859326016005,0.7208029064936412,0.894149765018455
FBgn0027512,705.6242750067532,0.041786400125657916,0.11708182597900686,0.3568991154370137,0.7211673318941733,0.8943906719460367
FBgn0033547,117.13658484526282,-0.06821913839967438,0.19117493702593455,-0.35684143256926953,0.7212105167839731,0.8943906719460367
FBgn0033184,348.1373678482874,0.045964051034306695,0.1288669695596439,0.3566782953876556,0.7213326559742084,0.8944098110023395
FBgn0034304,469.0360781881214,0.04350701396238215,0.12209778926053898,0.3563292523629932,0.7215940048926948,0.8946015306922892
FBgn0038686,412.5356749237793,-0.044468219401428685,0.12498552128506181,-0.3557869659158952,0.7220001109336537,0.8947080026383627
FBgn0032924,500.0153281249529,-0.04355749736113843,0.12236262600375518,-0.3559705997140148,0.7218625829603034,0.8947080026383627
FBgn0032790,155.37767163267543,0.060184272062943474,0.16915494724165198,0.3557937444003054,0.7219950341963226,0.8947080026383627
FBgn0026404,532.7134353643922,0.04316316355619481,0.12147194609641077,0.3553344203602101,0.7223390720400038,0.894995728283712
FBgn0029821,87.6670830883274,-0.07687373126807447,0.2166172221362582,-0.354882822842769,0.7226773773962093,0.8950588426804126
FBgn0261065,741.4826463166085,0.03839853217255593,0.10814292544282952,0.35507206796301777,0.7225356015503657,0.8950588426804126
FBgn0031491,595.2838341318018,0.04205768113191638,0.11852616301193347,0.35483879730150314,0.722710361162137,0.8950588426804126
FBgn0086475,775.5879219690808,0.03945984965876684,0.11147046417956998,0.3539937682075154,0.7233435535005337,0.8951974368027339
FBgn0029173,271.02112576302335,0.05374418343563925,0.15179978364223995,0.35404650880335203,0.7233040286739134,0.8951974368027339
FBgn0036483,379.68719561875275,0.047690769378509065,0.13472851624516777,0.353976802444149,0.7233562681299113,0.8951974368027339
FBgn0035532,211.84094579986805,0.056295221830288865,0.15879795677600195,0.35450847714431283,0.7229578521840772,0.8951974368027339
FBgn0051278,70.23095141572023,0.08261391005828903,0.23321564129350003,0.3542382903654394,0.7231603100692732,0.8951974368027339
FBgn0260985,1156.6774521930563,-0.039165613582502416,0.11076642338777885,-0.3535874174197058,0.7236481054095248,0.8954263979248062
FBgn0032812,582.8840776565365,-0.04347440489275805,0.12313529434034418,-0.353062094224548,0.7240418896430946,0.8957814197768883
FBgn0036806,406.58286863754284,-0.04335300039579637,0.1228639853882999,-0.3528536068464925,0.7241981928142532,0.8958425696825666
FBgn0034924,13.638954338265322,0.1863627218654606,0.5284894380387044,0.3526328218726146,0.7243637280400623,0.895915120028302
FBgn0083962,3461.230154347069,-0.03627158124538497,0.10331399671073169,-0.3510809996726928,0.725527581874809,0.8969507152297502
FBgn0028421,693.8275680727645,0.038994907728895675,0.11109774646632914,0.3509963880384741,0.725591058157949,0.8969507152297502
FBgn0004360,6.992587029287558,-0.2614310549893364,0.7445818429113337,-0.35111124113251857,0.7255048949620169,0.8969507152297502
FBgn0030206,359.70465304168954,-0.04781312180580186,0.1362407847374768,-0.35094573110345234,0.7256290622730777,0.8969507152297502
FBgn0011666,1380.6887007986938,0.053271110612237535,0.15207531190898052,0.3502942715917041,0.7261178638762201,0.897422579624075
FBgn0011476,50.00914318974716,0.09851937276631738,0.281762260427983,0.3496542532583012,0.7265981895986131,0.8978651180478283
FBgn0037616,19.399481235642234,0.15136972429824977,0.4330643471943417,0.3495317157344314,0.7266901647383044,0.8978651180478283
FBgn0086442,2666.1041240097084,-0.03211852702420492,0.09194667511160341,-0.3493168946589961,0.7268514162688697,0.8979319928026037
FBgn0024365,1059.826993903217,-0.04025966244522328,0.11530761652427186,-0.3491500705571237,0.7269766480925071,0.8979543566624513
FBgn0037368,66.19638083047005,0.08510766548497109,0.2439992117308206,0.34880303457234807,0.7272371850709517,0.8980232898676485
FBgn0029158,210.35720475993367,-0.05339083265291286,0.15307429530191038,-0.3487903213770113,0.7272467300908612,0.8980232898676485
FBgn0051763,6.3789645104492,-0.2558465872807445,0.7340352670459802,-0.3485480858574581,0.7274286077052756,0.8980360043884754
FBgn0030246,1467.9673615828433,0.0329810503790344,0.09471710104104883,0.3482058679640222,0.7276855812224439,0.8980360043884754
FBgn0031639,265.66825069945224,0.05644553596847757,0.16202651898476936,0.34837220673600655,0.72756067259077,0.8980360043884754
FBgn0035942,153.91574806615276,-0.060257818305589565,0.17302169611132193,-0.3482674118904705,0.7276393652510473,0.8980360043884754
FBgn0035035,427.36262106142175,-0.04536782315906293,0.1304545622095409,-0.3477672408741939,0.7280149937727995,0.8981816223397587
FBgn0030406,203.40416788348173,0.053260349656935935,0.15315178011027913,0.3477618713839634,0.7280190266155684,0.8981816223397587
FBgn0030603,646.5578020676827,-0.041002291968073985,0.11795123191472166,-0.34762071834670194,0.7281250445954022,0.8981816223397587
FBgn0039621,7.604072326931962,-0.2276752386568533,0.6554421931001745,-0.3473612792303967,0.7283199190840941,0.8982898119133133
FBgn0039543,371.53813126388457,0.04641317308982576,0.13372688648884654,0.3470743566118758,0.7285354579176284,0.8984234527387908
FBgn0035880,124.98490657989689,0.06499328512741467,0.18738435154608932,0.3468447850162602,0.7287079296094894,0.8985039520427683
FBgn0085444,1247.7245398273983,-0.03599600962031947,0.10390549320836949,-0.34643028495263456,0.7290193684495331,0.8986105230014672
FBgn0039627,176.5417775620713,-0.05672667934505083,0.1637146302481742,-0.34649731217704327,0.7289690038299256,0.8986105230014672
FBgn0032773,2515.7518431405697,0.041371890923592704,0.11951700021075297,0.3461590472538522,0.7292231898659007,0.8986105230014672
FBgn0030858,1149.1219889311087,0.037842818197420997,0.10931398516488286,0.34618459971376114,0.729203987667512,0.8986105230014672
FBgn0033690,232.73524724859266,-0.057182957810524446,0.1654985232958347,-0.3455194443536381,0.7297038948560001,0.8989385724107867
FBgn0032656,473.8823594116189,-0.04497462706132534,0.13011549468383646,-0.34565158569782767,0.7296045729539054,0.8989385724107867
FBgn0038586,223.11304254317835,0.053456243653189864,0.15489118237627894,0.3451212834267608,0.7300031934828954,0.8991751311937736
FBgn0026176,12.675349787100592,-0.18628900681527355,0.5400043356545712,-0.34497687243466596,0.7301117577758851,0.899176719611735
FBgn0052477,14198.481935663982,-0.03869959961272015,0.11244506121041994,-0.34416451195042763,0.730722569232507,0.8996267950133653
FBgn0039674,641.7617725926551,-0.037365514426136594,0.10869107920994624,-0.34377719586316613,0.7310138512092617,0.8996267950133653
FBgn0083968,132.2773674892969,0.07059841635236899,0.20527174409416257,0.34392661622236703,0.7309014746782979,0.8996267950133653
FBgn0259993,82.06657657058015,-0.08167576412610113,0.23727291180719198,-0.34422709066962887,0.7306755104014375,0.8996267950133653
FBgn0024987,1233.4465815287783,-0.040961725354710876,0.11911290274445166,-0.343889909580924,0.7309290805889843,0.8996267950133653
FBgn0032703,222.1404460188801,0.051024441583756144,0.14860022949786247,0.34336717888104,0.7313222477102308,0.8998742043903633
FBgn0031574,254.46619591752344,-0.05705418996095252,0.16647926972835916,-0.34271047713055613,0.7318162799469181,0.9003499278607174
FBgn0033061,13.473841248542072,0.17071072950313046,0.500854418052137,0.3408390209814624,0.7332247729576626,0.900496710173059
